Version	Date	Time	Author	Comment
505	01-Dec-2017	15:58	Philip Swannell	Bug fix to previous release - used .Value instead of .Value2 which broke trade validation.
504	01-Dec-2017	13:54	Philip Swannell	Changes in method SaveTradesFile
503	01-Dec-2017	13:40	Philip Swannell	Tweak to method OpenMostRecentBackup.
502	01-Dec-2017	13:39	Philip Swannell	Formatting change on Audit sheet.
501	01-Dec-2017	12:33	Philip Swannell	User now discouraged from saving this workbook, and prompted to save the trades instead.
500	01-Dec-2017	12:06	Philip Swannell	New setting on Config sheet, RestoreTradesAtStartup.
499	01-Dec-2017	10:45	Philip Swannell	Fix to get trades menu after user has hiot "Clear Recent Files List"
498	01-Dec-2017	10:24	Philip Swannell	Removed complicated function TrimZeros - changes to the R code mean that sSuppressNAs now does the job much more simply.
497	28-Nov-2017	10:32	Philip Swannell	Changing function names: sDiscountFactor > SCRiPT_DF, sSurvivalProbability > SCRiPT_SurvProb
496	27-Nov-2017	11:43	Philip Swannell	Changes for SCRiPTUtils.xlam having become SolumSCRiPTUtils.xlam
495	24-Nov-2017	15:58	Philip Swannell	Deleted function GetDiscountFactors - we now have sDiscountFactor in SCRiPTUtils
494	24-Nov-2017	14:09	Philip Swannell	Deleted no-longer-used method SaveToRNumericMatrix.
493	24-Nov-2017	11:38	Philip Swannell	Replaced calls to SurvivalProbability (VBA method of this workbook) with sSurvivalProbability - function in SCRiPTUtils.
492	23-Nov-2017	16:14	Philip Swannell	Fixed bug in method SourceRCode. Was not working correctly since switch to BERT.
491	17-Nov-2017	17:33	Philip Swannell	Changes since no longer necessary to code around bugs in Bert 1.62
490	17-Nov-2017	17:27	Philip Swannell	Cell formatting on CounterpartyViewer and TradeViewer sheets.
489	30-Oct-2017	13:22	Philip Swannell	Fix to method EADSACCRForNettingSet relating to switch from C# to BERT (bug was spotted by Hermione).
488	30-Oct-2017	09:56	Philip Swannell	Tweak to method ShowMenu needed for recent changes to method GetMRUList
487	09-Oct-2017	11:29	Philip Swannell	Changes to sort buttons.
486	05-Oct-2017	17:22	Philip Swannell	Compatibility with BERT 1.62.2 - no longer have to code around crash bug.
485	03-Oct-2017	16:31	Philip Swannell	Compatibility with BERT 1.62.1
484	28-Sep-2017	10:01	Philip Swannell	Tweak to method SurvivalProbability.
483	27-Sep-2017	18:14	Philip Swannell	Improvements to release 480 strings such as "5.5b" now correctly interpreted
482	27-Sep-2017	16:53	Philip Swannell	Code comments only.
481	27-Sep-2017	13:51	Philip Swannell	Tweaks to double-click handling on Portfolio sheet.
480	27-Sep-2017	11:28	Philip Swannell	Change to method FormatTradesRange so that "k", "m" and "b" can be used as abbreviations for thousand, million and billion (for columns Notional1 and Notional2)
479	26-Sep-2017	16:57	Philip Swannell	Bug fix to UpdateCounterpartyViewer sheet - type mismatch was happening if there was only one counterparty thanks to differences in behaviour between BERT and old C# code.
478	26-Sep-2017	12:03	Philip Swannell	Bug fix to UpdatePortfolioSheet.
477	26-Sep-2017	11:48	Philip Swannell	Bug fix to code that handles the user typing simply 5 as the maturity date of a five year swap.
476	26-Sep-2017	11:28	Philip Swannell	Can now calculate PVs even when the Counterparty field has not been populated.
475	25-Sep-2017	12:03	Philip Swannell	Fixed type mismatch resulting from differences between calling R via BERT and via PB's C#.
474	25-Sep-2017	10:03	Philip Swannell	Changes to calls to method TestInstallation
473	22-Sep-2017	15:10	Philip Swannell	Changes to switch away from using Paul's C# addin, instead we use BERT (http://bert-toolkit.com)
472	21-Sep-2017	14:06	Philip Swannell	Changed links for new location of SolumAddin.
471	21-Sep-2017	09:17	Philip Swannell	Rebased Regression sheet.
470	21-Sep-2017	09:10	Philip Swannell	All calls to R now routed via sExecuteRCode in SCRiPTUtils
469	20-Sep-2017	17:38	Philip Swannell	Work (not finished) to eliminate method CallRFunction, want to replace with sExecuteRCode.
468	20-Sep-2017	17:11	Philip Swannell	Now call single wrapper to C# layer, which we wish to replace.
467	19-Sep-2017	12:09	Philip Swannell	Noticed and fixed bugs to handling of globals gBlockCalculateEvent and gBlockChangeEvent.
466	19-Sep-2017	10:31	Philip Swannell	Hooked in to new functionality in BackUpRange (2).
465	18-Sep-2017	19:18	Philip Swannell	Hooked in to new functionality in BackUpRange.
464	14-Sep-2017	17:29	Philip Swannell	Improvements to trade double-click handling.
463	14-Sep-2017	13:24	Philip Swannell	Removed RecoveryRate from Config sheet - we now set recovery rates by counterparty on the Credit sheet of the market data workbook.
462	12-Sep-2017	15:11	Philip Swannell	Changes necessary because of variable-name reform in the R code.
461	11-Sep-2017	14:47	Philip Swannell	Fix to method EffectiveMaturityForTradesWithCP wrt amortising trades.
460	11-Sep-2017	11:47	Philip Swannell	Fixed double-click error on Config sheet.
459	07-Sep-2017	12:01	Philip Swannell	Cope with MarketData workbooks that do not have a "BuildCurvesFromRates setting on their Config sheet.
458	06-Sep-2017	17:07	Philip Swannell	Config sheet no longer has TimeEnd, use TStar instead.
457	06-Sep-2017	16:58	Philip Swannell	Change to associated R code - no longer call TimeAdjust.
456	26-Jun-2017	11:45	Philip Swannell	Main.R -> SCRiPTMain.R
455	23-Jun-2017	17:51	Philip Swannell	No longer use merged cells in the header rows of the Portfolio sheet.
454	23-Jun-2017	13:38	Philip Swannell	Activate Portfolio sheet after opening a trades file.
453	21-Jun-2017	13:02	Philip Swannell	Tweaks to calls to DatePicker.
452	20-Jun-2017	15:54	Philip Swannell	Changes in FormatTradesRange to allow entering of start and end dates as just integers meaning number of years from AnchorDate and trade start date respectively.
451	19-Jun-2017	16:58	Philip Swannell	Tweak to trade double-clicking.
450	19-Jun-2017	12:17	Philip Swannell	Hooked in to new method DatePicker.
449	13-Jun-2017	15:14	Philip Swannell	Release with first defensible calibration for inflation trades.
448	13-Jun-2017	13:10	Philip Swannell	Change to SetTradesRangeColumnWidths to make columns on the Portfolio sheet narrower.
447	13-Jun-2017	10:53	Philip Swannell	Changed registry key at which we store lists of recently-used files. Was CVAFromRTradeFiles. Now SCRiPTTradeFiles.
446	13-Jun-2017	10:18	Philip Swannell	Fix to method PasteTradesToPortfolioSheet - in some circumstances the message <Doubleclick to add trade> could appear more than once.
445	12-Jun-2017	11:37	Philip Swannell	Change to method CalculateRequiredMarketData. No need to add an additional currency (to ensure model has more than one) if there is an inflation index since at the lower level an inflation index is a currency.
444	12-Jun-2017	10:16	Philip Swannell	Figured out what was causing the link to SCRiPTUtils and got rid of it.
443	09-Jun-2017	14:34	Philip Swannell	Change so that links are updated on opening this workbook with no prompt (Data > Edit links > Startup Prompt > Don't display the alert and update links.
442	25-May-2017	15:33	Philip Swannell	Reintroduced whole-number check in method ValidateTrades since almost finished debugging inflation trades
441	24-May-2017	14:58	Philip Swannell	Tweaks to TradeDoubleClickHandler.
440	22-May-2017	12:04	Philip Swannell	Bug fixes to handling of "<Doubleclick to add trade>" message.
439	18-May-2017	11:32	Philip Swannell	Tweak to error handling in ReleaseCleanup.
438	17-May-2017	16:53	Philip Swannell	FormatTradeRange now updates currency of non-index leg of InflationYoY swaps.
437	17-May-2017	16:31	Philip Swannell	Can now double-click just below last trade to add another.
436	17-May-2017	14:34	Philip Swannell	Upgraded method CheckModelHasCurves to cope with inflation indices.
435	16-May-2017	16:24	Philip Swannell	InflationYoY swaps now have more reasonable-looking PV, can generate cashflows and work for CVA calculation (i.e. give numbers, not errors...)
434	15-May-2017	18:08	Philip Swannell	InflationYoYSwaps now solvable. PV's clearly bugged...
433	15-May-2017	18:01	Philip Swannell	InflationYoYSwap now returning numbers as opposed to errors.
432	15-May-2017	12:27	Philip Swannell	Tweak to ShowTradesForR.
431	12-May-2017	15:53	Philip Swannell	Work on InflationYoYSwap.
430	10-May-2017	13:56	Philip Swannell	Can now view cashflows for InflationZCSwap.
429	10-May-2017	11:26	Philip Swannell	Tweak to ReleaseCleanup.
428	10-May-2017	11:08	Philip Swannell	Changes to method UpdateReturnOnRWAsByCounterparty that was causing Excel to crash(!). Problem related to relying on change event of Capital sheet to ensure correct order of sheet calculation. Instead disabled the change event and coded correct order explicitly.
427	09-May-2017	17:35	Philip Swannell	Bug fix to TradeSolver for FxForwards, solving on Notional2
426	09-May-2017	11:03	Philip Swannell	Tweaks to EvaluatePlus.
425	09-May-2017	08:24	Philip Swannell	Added method EvaluatePlus.
424	05-May-2017	18:28	Philip Swannell	Fix to TradeSolver - broken in release 421.
423	04-May-2017	16:43	Philip Swannell	Tweak to change event of Config sheet.
422	04-May-2017	16:35	Philip Swannell	Fixed bugs that the previous change revealed.
421	04-May-2017	15:47	Philip Swannell	Soft-coded the name of the model in R, want to switch from "model" to SCRiPTModel to avoid possibility of bugs caused by methods accessing model from the global environment when intention was to use variable in the function's own environment.
420	04-May-2017	15:33	Philip Swannell	No longer check dates on the Portfolio sheet are whole numbers - reintroduce that check when inflation trades are working again.
419	04-May-2017	13:35	Philip Swannell	Now see numbers (clearly wrong numbers) for the value of InflationZCSwap trades. Changes to TradeSolver to cope with such trades.
418	04-May-2017	09:30	Philip Swannell	Tweak to method RunRCode  to clear out status bar at start of method.
417	24-Apr-2017	17:17	Philip Swannell	Removed method AutofitColumns as it's been moved to SolumAddin for calling from other workbooks.
416	21-Apr-2017	16:37	Philip Swannell	Methods FormatTradesRange, TradeDoubleClickHandler, ValidateTrades, PortfolioTradesToRTrades, RTradesToPortfolioTrades all updated to handle new trade types InflationZCSwap and InflationYoYSwap.
415	20-Apr-2017	17:27	Philip Swannell	Started work on UI for inflation swaps.
414	18-Apr-2017	16:05	Hermione Glyn	Bug fix in modCapital!EADCEMForNettingSet (handle case of one trade in netting set correctly). Also SACCR bug fixes.
413	30-Mar-2017	09:56	Philip Swannell	Call SetCalculationToManual in Workbook_Open. Ensure that market always contains the CollateralCcy curve.
412	29-Mar-2017	17:19	Philip Swannell	Tweaks to trade solving.
411	29-Mar-2017	15:51	Philip Swannell	Handle case in which Numeraire currency and "Collateral Currency" are different.
410	28-Mar-2017	09:59	Philip Swannell	Beta version of code with SACCR. Sheet SACCRTesting is hidden by default.
409	27-Mar-2017	16:15	Philip Swannell	More work on SACCR.
408	23-Mar-2017	16:49	Philip Swannell	More work on SACCR.
407	23-Mar-2017	09:55	Philip Swannell	Bug fix to validation of CapFloor trades.
406	22-Mar-2017	15:20	Philip Swannell	Bug fix to showing display of cashflows - was broken by changes made for SACCR.
405	21-Mar-2017	12:11	Philip Swannell	Added sheet SACCRTesting with wrappers to R functions for SACCR calculation.
404	10-Mar-2017	12:50	Philip Swannell	Bug fix to call to OpenLinesWorkbook - we were checking for data columns required for Cayley, but shouldn't have.
403	23-Feb-2017	14:10	Philip Swannell	Further fix to KVA calculation. Was getting "'#Error!" in the case of banks using CEM/STD. Also when calculating the RiskWeight under IRB, now use CappedEffectiveMaturity rather than EffectiveMaturity.
402	23-Feb-2017	12:23	Philip Swannell	KVA calculation was not working for banks when EaD method was CEM thanks to formula error on sheet CVAVaR. Fixed this.
401	23-Feb-2017	11:22	Philip Swannell	Introduced more calls to method TestInstallation, for consistency with Cayley.
400	25-Jan-2017	09:53	Philip Swannell	Tweak to error description generated by method IsPFEDataAvailable.
399	25-Jan-2017	09:39	Philip Swannell	Tweak to trade double click handler to improve counterparty selection.
398	23-Jan-2017	11:20	Philip Swannell	Final release before trip to Munich.
397	20-Jan-2017	13:23	Philip Swannell	Change to method SaveTradeFiles to avoid getting a "Do you want to overwrite" dialog twice.
396	20-Jan-2017	11:37	Philip Swannell	Now store the EaD method and the CVA capital charge method in a single column in the Lines workbook.
395	19-Jan-2017	21:47	Philip Swannell	"Generate Reports" menu option failed to copy charts into the report workbook. Corrected that.
394	19-Jan-2017	20:10	Philip Swannell	Removed "Format Cells" as an option in the menu.
393	19-Jan-2017	19:14	Philip Swannell	Correction to xaxis minimum on CounterpartyViewer sheet and TradeViewer sheets.
392	18-Jan-2017	15:29	Philip Swannell	Tweak to calls to ShowMultipleChoiceDialog.
391	18-Jan-2017	10:33	Philip Swannell	Changes to sheet visibility - Guy request.
390	17-Jan-2017	16:59	Philip Swannell	Method GetDataForDashboard now takes account of the 'DVA benefit %' and 'FVA charge %' held in the lines workbook, with associated changes on the xVADashboard.
389	17-Jan-2017	16:18	Philip Swannell	Tweak to method AddTrades.
388	17-Jan-2017	11:34	Philip Swannell	Call BackupTrades after opening a trades file.
387	16-Jan-2017	14:14	Philip Swannell	Tweak to method ChooseBanks to better cope with trades for which we have no lines data.
386	16-Jan-2017	13:10	Philip Swannell	Added method ValidateCapitalInputs, does basic validation on the input data on the lines workbook, including ensuring that when the EaD method is CEM then the CVA Capital Charge method is STD rather than ADV.
385	16-Jan-2017	10:52	Philip Swannell	Tweak to method UpdateReturnOnRWAsByCounterparty.
384	16-Jan-2017	10:43	Philip Swannell	Changed title of chart on Capital sheet - Guy request.
383	15-Jan-2017	16:35	Philip Swannell	More changes relating to DoTradeLevelAnalysis
382	15-Jan-2017	13:16	Philip Swannell	Changes relating to DoTradeLevelAnalysis
381	15-Jan-2017	13:13	Philip Swannell	Tweaks to Worksheet_BeforeDoubleClick.
380	15-Jan-2017	11:24	Philip Swannell	Changed method BackupTrades so that if trades have not changed since the previous time they were backed up we simply rename the previous backup to reflect the current time.
379	13-Jan-2017	16:27	Philip Swannell	Removed declared but unused variables.
378	13-Jan-2017	16:05	Philip Swannell	Always backup trades before deleting any.
377	13-Jan-2017	15:47	Philip Swannell	Implemented automatic backing up of trades on the Portfolio sheet. Happens when the user clicks on the menu button, and trades have not been backed up in the last 5 minutes and trades have changed since the last backup. Back ups can be restored via 
376	13-Jan-2017	13:06	Philip Swannell	Changed x axis in charts on TradeViewer and CounterpartyViewer to display time in years rather than dates.
375	13-Jan-2017	12:04	Philip Swannell	The formula in the "Rating weight" cell on the CVAVaR sheet got corrupted. Fixed this and checked for other formula corruptions using "Compare Workbook Fiormulas" utility against a version of SCRiPT from 10 Jan. Found none.
374	13-Jan-2017	11:04	Philip Swannell	Changes to method LookupBankInfo to support more than one bank in a single call.
373	12-Jan-2017	17:04	Philip Swannell	Fix to method IsPFEDataAvailable, which I broke recently.
372	12-Jan-2017	15:39	Philip Swannell	Ran Rob Bovey's CodeCleaner.
371	12-Jan-2017	15:22	Philip Swannell	AnnotateBankNames2 > AnnotateBankNames
370	12-Jan-2017	11:41	Philip Swannell	Application.Statusbar -> StatusBarWrap
369	11-Jan-2017	17:46	Philip Swannell	Fixes in both VBA code and R code for the case when none of the chosen banks have trades on the PortfolioSheet.
368	11-Jan-2017	16:52	Philip Swannell	Removed method CompareWorkbookFormulas - it's moved to SolumAddin.
367	11-Jan-2017	16:01	Philip Swannell	Changed how menu option "Cashflows" works. Rather than appearing in a new workbook whose look and feel emulates a dialog box, we simply display in a sheet of this workbook - CashflowsDrilldown. This is similar behaviour to the SpeedGridDrilldown in the Cayley workbook. The code to "make a workbook emulate a modal dialog" was much more trouble than it was worth.
366	11-Jan-2017	15:17	Philip Swannell	Bug fix to method SaveToRConfigSheet
365	11-Jan-2017	14:05	Philip Swannell	Removed sheet CapInputs.
364	11-Jan-2017	13:59	Philip Swannell	Work on moving Capital Inputs data from this workbook to the Lines workbook.
363	11-Jan-2017	13:09	Philip Swannell	Work on moving Capital Inputs data from this workbook to the Lines workbook.
362	11-Jan-2017	11:41	Philip Swannell	Added LinesWorkbook to Config sheet.
361	10-Jan-2017	18:10	Philip Swannell	Tweaks to ReleaseCleanup.
360	10-Jan-2017	17:13	Philip Swannell	Removed column "Spread" from the CapInputs sheet since we now use credit curves from R.
359	10-Jan-2017	14:45	Philip Swannell	Added method RiskWeightStandard, work on Capital and CVAVaR sheets
358	10-Jan-2017	12:30	Philip Swannell	Set "Exemption" flag on many of the banks on the CapInputs sheet.
357	10-Jan-2017	12:09	Philip Swannell	Removed column "Reg scaling" from CapInputs sheet. Was set to 106% for all banks and we now have the 1.06 in the code of function RiskWeightIRB
356	10-Jan-2017	11:10	Philip Swannell	Tweaks to method ChooseBanks.
355	10-Jan-2017	09:26	Philip Swannell	Tweaks to Compress\Uncompress.
354	09-Jan-2017	18:33	Philip Swannell	New menu items Compression > Compress/Uncompress
353	09-Jan-2017	17:37	Philip Swannell + Hermione Glyn	Work on Capital and CVAVaR sheets.
352	09-Jan-2017	10:06	Philip Swannell	Formatting changes on CapInputs sheet.
351	09-Jan-2017	10:01	Philip Swannell	Bug fix in column "Effective EE" on sheet CVAVaR. Old formula was not correct if EPE (as a function of time) hits zero and then becomes positive.
350	09-Jan-2017	09:35	Philip Swannell	Method EADCEMForNettingSet now calls UncompressTrades and so can cope with FxOptionStrip and FxForwardStrip.
349	03-Jan-2017	16:59	Philip Swannell	Change ReleaseCleanup to set NumSimsCVA to 2047 and NumSims to 255.
348	03-Jan-2017	16:25	Philip Swannell	Work on method UpdateReturnOnRWAsByCounterparty to better handle counterparties with no trades.
347	03-Jan-2017	13:04	Philip Swannell	Improved double-click handler on worksheet Capital.
346	03-Jan-2017	12:54	Philip Swannell	Tweak to method ChooseBanks.
345	03-Jan-2017	12:49	Philip Swannell	Fixes to UpdateTradeViewerSheet and UpdateCounterpartyViewerSheet to cope with the fact that we now run CVA\PFE for only a subset of trades in the AllPortfolio dataframe
344	03-Jan-2017	10:02	Philip Swannell	Release from Solum to get Git up to date.
343	02-Jan-2017	20:08	Philip Swannell	Fix to EffectiveMaturityForTradesWithCP to cope with amortising swaps.
342	02-Jan-2017	19:38	Philip Swannell	Bug fix to method ChooseBanks.
341	02-Jan-2017	19:33	Philip Swannell	Added 41 rows to the CapInputs sheet. Data shown in red since no attempt to make it accurate yet, simply want to get numbers for trades in the Cayley portfolio.
340	02-Jan-2017	18:28	Philip Swannell	Method EffectiveMaturityForTradesWithCP rewritten to cope with trade types FxForwardStrip and FxOptionStrip.
339	01-Jan-2017	09:33	Philip Swannell	Reform to menu for adding trades - put Fixed Cashflows, Fx Forward Strip and Fx Option Strip one level deeper in the menu.
338	01-Jan-2017	09:13	Philip Swannell	FxForwardStrip R code now works
337	31-Dec-2016	18:53	Philip Swannell	VBA coding for FxForwardStrip completed. Have to do R coding?
336	31-Dec-2016	17:55	Philip Swannell	Compressing trades makes Airbus's trades about 2.5 times faster to process for PFE. However compressing to FixedCashflows makes Capital calculations difficult since we lose track of trade notionals. So started work on new VF FxForwardStrip.
335	31-Dec-2016	17:40	Philip Swannell	As long as trades not compressed, Capital sheet now yields numbers rather than errors.
334	30-Dec-2016	12:46	Philip Swannell	VFs FxOptionStrip and FixedCashflows not handled by code of Capital sheet. Work started on fixing that.
333	26-Dec-2016	20:21	Philip Swannell	FxOptionStrip works, though not fully tested yet.
332	26-Dec-2016	10:24	Philip Swannell	More work on FxOptionStrip.
331	24-Dec-2016	19:26	Philip Swannell	Started work on trade compression for FxOptions using new valuation function FxOptionStrip.
330	24-Dec-2016	14:56	Philip Swannell	Bug fix to method UpdateTradeViewerSheet.
329	23-Dec-2016	15:22	Philip Swannell	Test harness under Menu > R environment > Test trade conversion. I believe that methods PortfolioTradesToRTrades and RTradesToPortfolioTrades are now correct inverses of one another for all valid trades.
328	23-Dec-2016	13:21	Philip Swannell	Added test harness TestTradeConversion that checks whether PortfolioTradesToRTrades and RTradesToPortfolio trades correctly invert one another for the trades on the Portfolio sheet.
327	23-Dec-2016	11:27	Philip Swannell	Improvements to method OpenTradesFile.
326	23-Dec-2016	10:16	Philip Swannell	Method RTradesToPortfolioTrades fixed for CrossCurrencySwaps (not yet amortising ones though).
325	22-Dec-2016	20:29	Philip Swannell	Method RTradesToPortfolioTrades corrected to handle amortising InterestRateSwaps.
324	22-Dec-2016	18:05	Philip Swannell	Change to code that updates PVs on the Portfolio sheet so that trades with a PV greater than 2^31 now correctly display. Previously PV would show as empty thanks to a shortcoming of the C# code when reading the contents of a dataframe in R to an array in Excel. This change has associated changes in R!
323	22-Dec-2016	13:36	Philip Swannell	Method RTradesToPortfolioTrades re-written for FxOptions.
322	22-Dec-2016	12:15	Philip Swannell	Improvements to code for deleting trades from the Portfolio sheet.
321	22-Dec-2016	11:56	Philip Swannell	Ensure we don't overwrite a Calypso export file when using Menu > Save
320	22-Dec-2016	11:19	Philip Swannell	Corrected error handling in method SaveTradesFile - errors were being masked as "type mismatch"
319	21-Dec-2016	18:34	Philip Swannell	Hooked in to method ShowSelectTrades when opening an Airbus (Calypso Export) file.
318	19-Dec-2016	12:18	Philip Swannell	Minor cleanups via MZTools
317	18-Dec-2016	19:30	Philip Swannell	Can now open trades in Calypso export format. Needs debugging for all trade types except FxForward.
316	16-Dec-2016	20:13	Philip Swannell	Work on code to translate trades in R format to Portfolio sheet format.
315	15-Dec-2016	08:06	Philip Swannell	Imported Hermione's code to take trades in R format and flip back to Portfolio-sheet format. Removed code duplicating existing methods in this project and one or two changes to make the code compile. Code not yet in use.
314	13-Dec-2016	16:05	Philip Swannell	Removed 12 functions that have been moved to SCRiPTUtils.xlam: ArePackagesMissing, CleanOutREnvironment, FirstElementOf, InstallPackages, LoggingIsOn, LoggingSwitchOn, SaveDataframe, SaveREnvironment, ShowLogFiles, SourceRCode, stopImplicitCluster, To1Based2D
313	13-Dec-2016	14:45	Philip Swannell	Added reference to c:\Program Files\Solum\AddIns\SCRiPTUtils.xlam.
312	12-Dec-2016	16:42	Philip Swannell	Sheets Capital, CapInputs and CVAVaR hidden for now.
311	09-Dec-2016	13:39	Philip Swannell	Removed Stop statement.
310	08-Dec-2016	10:18	Philip Swannell	Change to method GetCalibratedVols to take ModelName argument.
309	02-Dec-2016	15:51	Philip Swannell	Work in progress on EADCEM - can now do forward projection of future EaD under CEM.
308	02-Dec-2016	14:12	Philip Swannell	Work in progress on EADCEM
307	02-Dec-2016	12:31	Philip Swannell	Bug fix to SaveDataframe.
306	01-Dec-2016	09:48	Philip Swannell	Change to CheckModelHasCurves to use sColumnFromTable.
305	30-Nov-2016	18:04	Philip Swannell	Started work on Exposure at Default CMM method
304	30-Nov-2016	12:48	Philip Swannell	Changes to CVAVaR sheet to make clear which inputs are used for which of the two calculations Advanced or Standard.
303	30-Nov-2016	10:01	Philip Swannell	Top item in menu now reads Build Hull-White Model or Rebuild Hull-White Model according to whether the model exists. This is the same behaviour as Cayley.
302	29-Nov-2016	16:18	Philip Swannell	Removed the LoanPortfolio sheet and Banking RWAs from the Capital sheet.
301	29-Nov-2016	10:39	Philip Swannell	Work in progress on CVAVaR sheet.
300	28-Nov-2016	15:59	Philip Swannell	Fix to GetCalibratedFxVols
299	28-Nov-2016	15:12	Philip Swannell	Simplified the formulas on the CVAVaR sheet in column "Advanced Capital", using Teimuraz's formula K = 3 * (CVAVaR current + CVAVaR stressed). Nicolas' formulas should have collapsed down to this since index and single name hedges are ignored but mistakes in the formulas meant that they did not correctly collapse down. :-(
298	28-Nov-2016	11:07	Philip Swannell	Simplified calls to ShowRegularExpressionDialog.
297	25-Nov-2016	17:12	Philip Swannell	Changes on CVAVaR sheet. BUT may be double counting the 99% confidence - need to look at this on Monday.
296	25-Nov-2016	12:10	Philip Swannell	Simplified some formulas on the CVAVaR sheet.
295	15-Nov-2016	11:53	Philip Swannell	Fix in method SaveToRConfigSheet. Fixes "#Unrecognised value (OurName)on the Config sheet!" error seen by Guy.
294	15-Nov-2016	11:47	Philip Swannell	Bug fix to method shConfig.ConfigRange.
293	10-Nov-2016	13:28	Philip Swannell	Put AnchorDate and BaseCCY back on the Config sheet, but outside the range that's written to the Registry.
292	09-Nov-2016	10:12	Philip Swannell	Removed four settings from the Config sheet: AnchorDate (lives in MDWb), BaseCCY (lives in MDWb), UseSobol (hard-wired to TRUE), InterpolateCovariance (hard-wired to TRUE). For PFE we now enter 95% as 95% rather than the confusing "Enter 95% as 5%" which we had until now.
291	08-Nov-2016	12:08	Philip Swannell	A number of changes to the R environment menu - to bring into line with equivalent menu in Cayley.
290	08-Nov-2016	11:19	Philip Swannell	Small changes to formatting of trades - negative rates show in red.
289	08-Nov-2016	10:30	Philip Swannell	Settings on Config sheet now persisted in the Registry, cont.
288	08-Nov-2016	10:00	Philip Swannell	Settings on Config sheet now persisted in the Registry
287	04-Nov-2016	14:34	Philip Swannell	More changes relating to moving file locations to c:\Program Files\Solum\...
286	04-Nov-2016	13:47	Philip Swannell	Changes relating to moving file locations to c:\Program Files\Solum\...
285	01-Nov-2016	13:15	Philip Swannell	Fomatting change on Config sheet.
284	10-Oct-2016	11:46	Philip Swannell	Removed hidden sheet Currencies - data has been moved to SolumAddin for better sharing with Cayley.
283	07-Oct-2016	12:26	Philip Swannell	Removed method TestInstallation since that's been moved to SolumAddin.
282	19-Sep-2016	13:45	Philip Swannell	Change to method CurrenciesRequired to promote the major currencies to alleviate the "add a currency and PFEs of existing trades changes" problem.
281	15-Sep-2016	16:12	Philip Swannell	Replaced use of Application.InputBox with InputBoxPlus.
280	15-Sep-2016	15:59	Philip Swannell	Tweak to method TradeSolver so that can solve for cells that are currently empty.
279	14-Sep-2016	08:59	Philip Swannell	Amended calls to method sJustifyArrayOfStrings.
278	09-Sep-2016	11:57	Philip Swannell	all calls to SFns.Providers.Default.EvaluateExpression now wrapped by ThrowIfErrorFromR so that error messages are cleaner.
277	28-Jul-2016	18:16	Philip Swannell	DayCount dialog noe has Help explaining meaning of DCTs.
276	28-Jul-2016	12:40	Philip Swannell	Now call sParseFrequencyString, sParseDCT and sSupportedDCTs from SolumAddin. Reduces code duplication.
275	26-Jul-2016	16:15	Philip Swannell	bug fix related to BuildCurveFromRates.
274	26-Jul-2016	13:24	Philip Swannell	Moved code for saving data from the market data to R out of this workbook and into the market data workbook, so we can share with Cayley.
273	22-Jul-2016	13:22	Philip Swannell	Rebased regression test
272	21-Jul-2016	12:08	Philip Swannell	Bug fix to viewing trade cashflows.
271	12-Jul-2016	17:13	Philip Swannell	Bug fix to TradeSolver - was not working for FxForward, Notional 2.
270	11-Jul-2016	15:09	Philip Swannell	Added spreadsheet-callable VBA function GetDiscountFactors (a wrapper to R function of the same name).
269	11-Jul-2016	10:38	Philip Swannell	Recent changes in the MarketDataWorkbook had broken the Calibration sheet. Fixed this.
268	06-Jul-2016	18:58	Philip Swannell	Bug fix to method TestInstallation.
267	06-Jul-2016	16:01	Philip Swannell	Changes to method TestInstallation.
266	06-Jul-2016	15:14	Philip Swannell	Added more banks to CapInputs sheet.
265	06-Jul-2016	15:00	Philip Swannell	Changes to how we call method TestInstallation
264	06-Jul-2016	12:54	Philip Swannell	Changes to how Xccy basis swaps are specified in the market data workbook.
263	05-Jul-2016	12:48	Philip Swannell	Cross currency swap pricing now works
262	04-Jul-2016	14:43	Philip Swannell	Change to Workbook_WindowActivate to avoid emptying the clipboard on workbook activation.
261	30-Jun-2016	11:40	Philip Swannell	Method SaveToRConfigSheet does some basic validation.
260	30-Jun-2016	11:04	Philip Swannell	Reform of the Config sheet.
259	30-Jun-2016	10:17	Philip Swannell	Changes in method OpenMarketWorkbook
258	28-Jun-2016	09:54	Philip Swannell	Improved method TestInstallation to install SolumSCRiPTExcel.xll if it's not installed but is available.
257	22-Jun-2016	14:07	Philip Swannell	Method CreateSnapshot now calles method ReleaseSolumSoftware in SolumAddin.
256	16-Jun-2016	15:01	Philip Swannell	Hook through to common code for menu on this Audit sheet.
255	15-Jun-2016	10:46	Philip Swannell	All calls to MySheet.Range("Foo") morphed to RangeFromSheet(MySheet,"Foo") for more informative errors when things go wrong (e.g. when user has managed to corrupt a range name).
254	09-Jun-2016	10:16	Philip Swannell	Change to handling of SwaptionVolParameters, so that they can be expanded to include parameters for feeding vols from Bloomberg.
253	07-Jun-2016	17:26	Philip Swannell	Fixed bug found by Guy - refreshing the CounterpartyViewer sheet gave an error in method ChartMaxMin if there were no trades for the counterparty and no WHATIF trades.
252	24-May-2016	11:02	Philip Swannell	Made number formatting more consuistent across the sheets of the workbook.
