Version	Date	Time	Author	Comment
469	24-Feb-2017	09:56	Philip Swannell	Tweaks to code to generate nine bubble charts after successful test.
468	23-Feb-2017	16:08	Philip Swannell	Exposed method to create nine bubble charts to menu on Table sheet
467	23-Feb-2017	13:45	Philip Swannell	Changes on the FutureTrades sheet which Tobias would like to look at for a "deep dive".
466	23-Feb-2017	09:09	Philip Swannell	Memory instrumentation and Debug.Print now called conditional on gDebugMode constant, and workbook cannot be released with that constant equal to True.
465	22-Feb-2017	15:36	Philip Swannell	Added memory instrumentation to method WhoHasLines that's at the core of scenario runs.
464	22-Feb-2017	15:05	Philip Swannell	Updated HistoricData sheet to 21 Feb 2017
463	22-Feb-2017	14:20	Philip Swannell	Fix to method UpdateChartOnCreditUsageSheet for compatibility with Office 2010.
462	22-Feb-2017	13:32	Philip Swannell	Improved method SoakTest for further memory-leak testing.
461	22-Feb-2017	10:30	Philip Swannell	Ran Rob Bovey's code cleaner.
460	22-Feb-2017	09:46	Philip Swannell	Added calls to TestInstallation to workbook open event and to all code attached to menu buttons.
459	21-Feb-2017	17:16	Philip Swannell	Removed cell on sheet CreditUsage that shows memory usage. Further tests indicate that memory leak is fixed.
458	21-Feb-2017	16:46	Philip Swannell	Change to method OpenScenarioFile to cope with scenario files saved with version 444 or earlier when the sheet CreditUsage was named PFE- solves problem that Tobias can't use Scenarios sent to him by Guy.
457	21-Feb-2017	13:52	Philip Swannell	More work on UpdateChartOnPFESheet - believe that this has fixed (or at least reduced) memory leaks.
456	21-Feb-2017	09:27	Philip Swannell	New method UpdateChartOnPFESheet carved out of method RunPFESheetCore, part of work on memory leak problem.
455	07-Feb-2017	16:47	Philip Swannell	Added memory instrumentation to method RunTable.
454	07-Feb-2017	16:42	Philip Swannell	Set workbook and worksheet variables explicitly to Nothing before they go out of scope.
453	03-Feb-2017	09:45	Philip Swannell	Stubbed out calls to ResizeWindowsForVideoRecording.
452	23-Jan-2017	09:00	Philip Swannell	Menus that appear on clicking all of the Menu buttons now have accelerator keys. Fix to code to paste charts to new sheet.
451	22-Jan-2017	19:00	Philip Swannell	Bug fix to saving scenarios - Scenario sheet should have been refreshed first, now it is.
450	22-Jan-2017	16:59	Philip Swannell	Tweak to speed grid drilldown.
449	22-Jan-2017	10:09	Philip Swannell	Added expand\contract buttons to Bubble and Bar charts.
448	22-Jan-2017	09:48	Philip Swannell	Released with Table populated and thus bubble chart and bar chart showing good data.
447	21-Jan-2017	14:26	Philip Swannell	Make calls to ResizeWindowsForVideoRecording in various places, but only when installed on my PC at home. Also changes to methods OpenLinesWorkbook, OpenTradesWorkbook and OpenMarketWorkbook to make their behaviour more consistent.
446	21-Jan-2017	10:39	Philip Swannell	Corrections cell comments.
445	21-Jan-2017	07:26	Philip Swannell	Changed name of PFE sheet to Credit Usage aligns with documentation "All Weather License Agreement Schedule Software Architecture Functionality" and is a more accurate (if less pithy) description.
444	17-Jan-2017	15:33	Philip Swannell	Menu button on Table sheet had moved. Put it back and added code to put it back in both the release cleanup routine and in the activation method of the Table sheet.
443	16-Jan-2017	18:40	Philip Swannell	Deleted two banks from Table: BPCE_FR_PAR2 and SMFG_JP_TYO. Guy request.
442	16-Jan-2017	18:37	Philip Swannell	Change to colours in bar chart - Guy request.
441	12-Jan-2017	15:07	Philip Swannell	Removed functions AnnotateBankNames and GetColumnFromLinesBook - they've gone to SCRiPTUtils for sharing with SCRiPT workbook.
440	12-Jan-2017	14:59	Philip Swannell	Tweaks to AnnotateBankNames so that can port to SCRiPTUtils.
439	12-Jan-2017	12:45	Philip Swannell	Tweaks to handling of NotionalCap, need to confirm with Guy ehther these changes resolve his issue with THR for CIC.
438	12-Jan-2017	11:36	Philip Swannell	Replaced direct calls to Application.Statusbar = with calls to StatusBarWrap.
437	12-Jan-2017	09:13	Philip Swannell	Fix in MenuPFESheet to intermittent error in SetRangeValidation - seen during demo during the last visit to Airbus but hard to replicate.
436	12-Jan-2017	09:07	Philip Swannell	Corrections to method SoakTest.
435	11-Jan-2017	19:40	Philip Swannell	Ran Rob Bovey's code cleaner.
434	11-Jan-2017	19:35	Philip Swannell	Added method SoakTest to try to replicated problems Guy is seeing.
433	11-Jan-2017	16:43	Philip Swannell	Link problem had come back. Fixed it properly this time.
432	11-Jan-2017	12:39	Philip Swannell	Removed method CheckLinesWorkbook - it's been moved to SCRiPTUtils.xlam.
431	11-Jan-2017	11:13	Philip Swannell	Solving the link problem (release 429) had broken the sheets BarChart and BubbleChart (by converting formulas to values for all formulas using UDFs in SolumAddin). Fixed this and ran method CompareWorkbookFormulas to check all formulas on all sheets versus a version of Cayley from 29 Dec.
430	03-Jan-2017	11:23	Philip Swannell	Mended Calibration sheet.
429	03-Jan-2017	11:14	Philip Swannell	Hopefully solved Link problems at the expense of breaking the "Calibration" sheet that's usually hidden. Needs to be re-wired.
428	03-Jan-2017	10:19	Philip Swannell	Trying to solve "Link" problems.
427	29-Dec-2016	10:50	Philip Swannell	Removed method CheckMarketWorkbook - it's been moved to SCRiPTUtils.xlam.
426	27-Dec-2016	11:26	Philip Swannell	Argument CompressTrades added to functions in the call stack from RunPFESheet down to GetTradesInRFormat.
425	27-Dec-2016	08:30	Philip Swannell	Fixes to hiding and unhiding of columns on sheet Table.
424	23-Dec-2016	10:53	Philip Swannell	Removed method CheckTradesWorkbook - it's now in SCRiPTUtils.xlam.
423	22-Dec-2016	14:25	Philip Swannell	Fix to method ShowTrades in the case that range "ProductCreditLimits" on sheet PFE was not populated when running the method.
422	22-Dec-2016	09:49	Philip Swannell	Change to method AnnotateBankNames so that similar functionality can be made available in SCRiPTUtils.
421	21-Dec-2016	12:54	Philip Swannell	Code for handling filter MRUs moved to SCRiPTUtils.
420	21-Dec-2016	08:21	Philip Swannell	Reverted to version 417 after Link problems. Upped MINVERSIONMDW to 87. Removed method CurrenciesFromQuery - it's been moved to SCRiPTUtils.xlam.
417	16-Dec-2016	07:25	Philip Swannell	MINVERSIONMDW increaed to 80 following fixes to feed from text file code.
416	15-Dec-2016	13:34	Philip Swannell	Fix to method WhoHasLines. Test for success of trade headroom solving was incorrect in the case of banks which use a Notional Cap and as a result Scenarios were failing - as seen in test on Tobias's PC.
415	15-Dec-2016	07:06	Philip Swannell	Improved use of CheckTradesWorkbook.
414	15-Dec-2016	06:35	Philip Swannell	MINVERSIONMDW increaed to 80 following tests on Tobias's machine.
413	13-Dec-2016	17:43	Philip Swannell	Moved method GetTradesInRFormat and many sub-routines to SCRiPTUtils.xlam.
412	13-Dec-2016	16:40	Philip Swannell	Code refactoring to enable move of GetTradesInRFormat to SCRiPTUtils.xlam
411	13-Dec-2016	16:04	Philip Swannell	Removed 12 functions that have been moved to SCRiPTUtils.xlam: ArePackagesMissing, CleanOutREnvironment, FirstElementOf, InstallPackages, LoggingIsOn, LoggingSwitchOn, SaveDataframe, SaveREnvironment, ShowLogFiles, SourceRCode, stopImplicitCluster, To1Based2D
410	13-Dec-2016	15:07	Philip Swannell	Added reference to c:\Program Files\Solum\Addins\SCRiPTUtils.xlam.
409	12-Dec-2016	16:33	Philip Swannell	Changed colours of BarChart.
408	12-Dec-2016	16:01	Philip Swannell	Data on sheet HistoricData now extends to 9 Dec 2016. Small changes with Guy on the Table sheet.
407	12-Dec-2016	09:13	Philip Swannell	Change method GetTradesInRFormat to reflect the fact that for FxOptions the date given in the MATURITY_DATE column of the trades workbook is the option expiry date not the payment (settlement) date. Simply add two weekdays (since we have not implemented bank holiday calendars) via private function AddTwoDays.
406	09-Dec-2016	13:41	Philip Swannell	Removed declared-but-unused variables.
405	08-Dec-2016	18:19	Philip Swannell	Moved simple PFE calculation to Calibration sheet, small changes to RunTable code.
404	08-Dec-2016	11:12	Philip Swannell	Added block of cells Simple "PFE calculation for ATM Fx Forward" on the PFE sheet - will remove when fixed calibration problems.
403	08-Dec-2016	10:34	Philip Swannell	Added Calibration sheet, adapted from sheet of the same name in SCRiPT.
402	04-Dec-2016	08:51	Philip Swannell	Remove declared but unused variables via MZTools. In method RunTable, the option to "Erase currently displayed data" defaults to TRUE the first time the user runs a table and defaults to its previous value for subsequent runs. Commented code added yesterday.
401	04-Dec-2016	08:42	Philip Swannell	Re-ran Table
400	03-Dec-2016	22:51	Philip Swannell	New menu button on BarChart sheet - Can choose which series to plot and plot order.
399	03-Dec-2016	14:28	Philip Swannell	Reversed change 396 - the historic data imported for 19 July to 1 Dec 2016 was wrong.
398	03-Dec-2016	14:10	Philip Swannell	Added methods CheckLinesWorkbook, CheckTradesWorkbook and CheckMarketWorkbook to post useful error message if it looks like the user is trying to use incompatible trades, lines or market data workbooks.
397	03-Dec-2016	11:45	Philip Swannell	Fix for Notional-Based banks that are in breach of lines. Method NBSolverFromFilters was returning negative trade headroom in this case. Now corrected to zero.
396	02-Dec-2016	16:43	Philip Swannell	Updated HistoricData sheet to 1 Dec 2016.
395	02-Dec-2016	14:56	Philip Swannell	Corrected problems with banks which are already in breach of lines. Bug was introduced in release 377 - code for handling NotionalCap.
394	02-Dec-2016	12:33	Philip Swannell	Another fix to SaveDataframe.
393	01-Dec-2016	15:58	Philip Swannell	Fix to method SaveDataframe.
392	30-Nov-2016	18:43	Philip Swannell	New "Sort By" drop down on the BarChart sheet.
391	30-Nov-2016	18:09	Philip Swannell	ColumnFromTable -> sColumnFromTable (cont)
390	30-Nov-2016	17:29	Philip Swannell	Removed Stop Resume
389	30-Nov-2016	17:04	Philip Swannell	ColumnFromTable -> sColumnFromTable
388	28-Nov-2016	11:02	Philip Swannell	Simplified calls to ShowRegularExpressionDialog.
387	25-Nov-2016	17:51	Philip Swannell	Bug fix in RunTable dialogs.
386	24-Nov-2016	14:13	Philip Swannell	Changes in RunTable dialog - "Back" buttons now appear to the left of the "Next" buttons".
385	24-Nov-2016	13:23	Philip Swannell	Further fixes to handling of which asset classes should be included - e.g. chart title now correctly reflects that choice.
384	24-Nov-2016	12:16	Philip Swannell	Bug fix. When running the Table, as soon as a bank was encountered that used ProductCreditLimits of "Calculation & Limit by Product" then all subsequent banks processed would ignore Rates trades. This bug was introduced in release 374.
383	23-Nov-2016	16:47	Philip Swannell	Remove declared but unused variables via MZTools.
382	23-Nov-2016	16:38	Philip Swannell	Soft coding of font colours.
381	23-Nov-2016	16:31	Philip Swannell	Further work on RunTable dialogs to resemble a "wizard".
380	23-Nov-2016	15:53	Philip Swannell	Work on comments on the PFE sheet and the Scenario sheets.
379	23-Nov-2016	14:51	Philip Swannell	Work on RunTable dialogs to resemble a "wizard".
378	23-Nov-2016	13:42	Philip Swannell	Run Table dialog now gives option to "Erase Currently Displayed Data"
377	23-Nov-2016	12:08	Philip Swannell	More work on Notional Cap. Scenario results sheet now shows "ScenarioPerformance", some KPIs for the scenario. Added comments to PFE sheet for ProductCreditLimits etc.
376	22-Nov-2016	17:17	Philip Swannell	Code now takes into account any "Notional Cap" for banks, read from the Lines workbook. 
375	22-Nov-2016	11:21	Philip Swannell	Bug fix to chart on Scenario Results sheet: the  plots of Hedge Completion Ratio and Line Exhaustion level were missing the first data point.
374	22-Nov-2016	10:48	Philip Swannell	Now take into account "ProductCreditLimits" which describes how banks net credit risk between rates products and fx products. Allowed values are: "Global Calculation", "Global Limit & Calculation by Product", "Calculation & Limit by Product". Hard one is "Calculation by Product" since then we need to calculate two separate PFEs (one for Rates and one for Fx) and add them and compare that sum to the credit limits. Changes in VBA: New function PFEProfileFromFiltersPCL that wraps PFEProfileFromFilters, calling it twice if necessary. Also changes to solving code, methods HeadroomSolverFromFilters, FxSolverFromFilters and NBSolverFromFilters and the R code that those methods wrap.
373	21-Nov-2016	10:48	Philip Swannell	Having spoken to Guy, removed the two banks added at release 366.
372	18-Nov-2016	19:53	Philip Swannell	Improved method DescribeScenario.
371	18-Nov-2016	18:54	Philip Swannell	Bug fix to method ExecuteTrades to use the same strings as Airbus in column DEAL_TYPE, namely 'PUTsell VANILLA' 'PUTbuy VANILLA' 'CALLsell VANILLA' 'CALLbuy VANILLA'. Should fix bug seen by Guy in running scenarios with options strategies.
370	18-Nov-2016	17:47	Philip Swannell	Bug fix: ensure all calls to GetTradesInRFormat are wrapped by ThrowIfError.
369	17-Nov-2016	15:49	Philip Swannell	Bug fix in R code for banks using Shortfall, bug fix to formulas that get the title for the bubble chart.
368	17-Nov-2016	14:15	Philip Swannell	Ran entire table, saving with results in place.
367	17-Nov-2016	12:59	Philip Swannell	Fixed bug in Notional-based calculations when there are no trades.
366	17-Nov-2016	11:57	Philip Swannell	Added two banks (CRES_CH_ZRH, CREDIT SUISSE and SMFG_JP_TYO, SUMITOMO MITSUI LDN) to the Table sheet. Was there a good reason for these two to be missing?
365	16-Nov-2016	16:53	Philip Swannell	Automatically generate the title of the bubble chart.
364	16-Nov-2016	16:26	Guy Seknadje	Changes to formats of Bubble and Bar Chart
363	16-Nov-2016	16:09	Philip Swannell	Fix to what's displayed in column 'THR 3y Min(Bk,Ab)' of the table.
362	16-Nov-2016	16:01	Philip Swannell	Removed columns on the Table sheet that gave the notional-based weights.
361	16-Nov-2016	15:20	Philip Swannell	Fixed bug found by Guy in solving for Fx headroom for Notional-based banks. Only occurred if the lines workbook listed the bank as using HISTORICAL in the 'Volatility Input' column.
360	16-Nov-2016	14:04	Philip Swannell	Deleted two hidden sheets previously used for code testing but no longer useful.
359	16-Nov-2016	13:20	Philip Swannell	Notional-based line utilisation now works for Rates products.
358	15-Nov-2016	09:58	Philip Swannell	Renamed NotionalPercentages to FxNotionalPercentages in preparation for extending notional-based calculations to rates trades.
357	14-Nov-2016	11:23	Philip Swannell	Bug fix: PFEs with LnFx model was including Fx trades even when IncludeAssetClasses was "Rates".
356	14-Nov-2016	10:21	Philip Swannell	Commented out calls to DoEvents under my hypothesis that this is the cause of hangs.
355	11-Nov-2016	16:51	Philip Swannell	Corrected some cell comments following change 354.
354	11-Nov-2016	16:10	Philip Swannell	Simplified how we use market data:<LF>1) Removed sheets DiscountFactors and FxVol<LF>2) LnFx model now always uses market data from the Market Data workbook.<LF>3) When getting vols and correlations for the LnFx model we use the triangle (sCorrelationTriangle) to align correlation structures as far as is possible.
353	09-Nov-2016	16:42	Philip Swannell	Changes for new structure of Lines book in which we use a Table (ListObject) to store the data.
352	09-Nov-2016	14:36	Philip Swannell	Ran CodeCleaner.
351	08-Nov-2016	14:47	Philip Swannell	Improved error message when user does not have write access to scenario results folder following conversation with Tobias.
350	08-Nov-2016	10:15	Philip Swannell	Improvements to saving Config to Registry.
349	07-Nov-2016	16:40	Philip Swannell	Shortfall now working - used by Westpac and SocGen.
348	07-Nov-2016	13:32	Philip Swannell	Started work on implementing Shortfall.
347	07-Nov-2016	12:36	Philip Swannell	Bank short name now displayed in Table, and simplified formulas on sheets BubbleChart and BarChart as a result.
346	07-Nov-2016	11:25	Philip Swannell	Change to method StopImplicitCluster to run with On Error Resume Next when run in silent mode as it is when closijng the workbook.
345	07-Nov-2016	11:17	Philip Swannell	Call new method ResetTableButtons in ReleaseCleanup.
344	07-Nov-2016	10:03	Philip Swannell	Formatting changes on Table sheet.
343	06-Nov-2016	16:29	Philip Swannell	Data on Config sheet is now written to the Registry whenever it is changed and read from the Registry when the workbook is opened. Hence the data "stays the same" after the user takes a new version.
342	06-Nov-2016	15:13	Philip Swannell	Fix to R log files following change to file locations.
341	05-Nov-2016	15:28	Philip Swannell	Changes to method SaveREnvironment to no longer use c:\RDataDump\ since that won't work at Airbus.
340	05-Nov-2016	15:22	Philip Swannell	Corrected link confusion.
339	05-Nov-2016	13:06	Philip Swannell	Bug fix in Fx headroom solving - value shown as PVEUR on the PFE sheet was not correct.
338	05-Nov-2016	12:17	Philip Swannell	Further changes for Excel 2010 compatibility.
337	05-Nov-2016	10:28	Philip Swannell	Chart on PFE sheet is now manipulated via SeriesCollection rather than FullSeriesCollection for compatibility with Office 2010.
336	04-Nov-2016	19:22	Philip Swannell	Bug fix in Fx headroom solving - value shown as EURUSD on the PFE sheet was not correct.
335	04-Nov-2016	14:33	Philip Swannell	More changes relating to moving file locations to c:\Program Files\Solum\...
334	04-Nov-2016	13:44	Philip Swannell	Changes relating to moving file locations to c:\Program Files\Solum\...
333	04-Nov-2016	11:09	Philip Swannell	Added method ClearoutResults that clears results from the PFE sheet and makes the chart not visible when the user switches bank.
332	03-Nov-2016	19:16	Philip Swannell	Removed two settings from the Config sheet.
331	03-Nov-2016	18:57	Philip Swannell	Added method GreyoutHeadrooms and called from RunPFESheetCore. This is in response to feedback from Anne Bousquet that it's hard to tell that headroom displayed can be "stale" in that it relates to inputs as of the last time a headroom calc was done which may even be for a different bank than the one displayed currently and for which the PFE has been updated.
330	03-Nov-2016	12:13	Philip Swannell	Fixed bug found during demos at Airbus. Range EURUSD on sheet PFE was not being updated correctly after solving for Fx headroom.
329	03-Nov-2016	12:01	Philip Swannell	Fixed bug found by Alexis Pavageau: double-clicking on both Base Currency and CreditLineInterp gave the impression that these were inputs when they in fact are not.
328	03-Nov-2016	11:55	Philip Swannell	Fix in method RefreshScenarioDefinition so as not to leave "ghost" borders when opening a scenario definition containing fewer rows than the one previously displayed on the sheet.
327	03-Nov-2016	11:48	Philip Swannell	Change so that "Calculate" of the PFE sheet is attached to Shift F9 rather than F9. Otherwise when calculation is automatic, it takes ages to get Excel to a state where we can switch calculation to not-automatic.
326	02-Nov-2016	17:22	Philip Swannell	Bug fix. Method AvEDSTradedFromHistory could get an Overflow error if a) the number of months in the scenario was not a multiple of 12; and b) the last day of the historical period was not a good business day.
325	01-Nov-2016	12:54	Philip Swannell	Ran CodeCleaner.
324	01-Nov-2016	12:41	Philip Swannell	Fixed bug found by Guy in RunTable. As soon as a Notional-Based bank was encountered then NumObservations was increased to 400, with bad effect on run-times!
323	01-Nov-2016	12:27	Philip Swannell	Work on sheet CommentEditor.
322	31-Oct-2016	14:49	Philip Swannell	Bug fixes (to bugs found by Guy) in method RunTable - was not working correctly when ModelType = LnFx and LnFxUsesDataFromR = FALSE.
321	31-Oct-2016	13:48	Philip Swannell	Change on the ScenarioDefinition sheet. For Scenarios where ShocksDerivedFrom reads 'History' but UseSPeedGrid is FALSE then we set the AvEDSTraded
320	31-Oct-2016	12:44	Philip Swannell	Worked on cell comments on all of the sheets. Rather than editing the comments directly (quite a headache) we have a sheet called CommentEditor which maintains a list of all the cell comments in the workbook with a button to copy from the cells of CellComments to the cell comments of the sheets. Subsumes the earlier sheet TableComments that did something similar but just for the sheet Table.
319	30-Oct-2016	18:01	Philip Swannell	Some fixes to method PasteManyScenarioCharts, but the method is bizarrely unreliable. Sometimes it works and sometimes, with the exact same input sit does not. Gets error: "The specified dimension is not valid for the current chart type" at CopyChart line 2. Not yet figured out what's going on.
318	30-Oct-2016	15:03	Philip Swannell	Started work on comments for scenario sheets.
317	29-Oct-2016	18:33	Philip Swannell	Successful tests of RunManyScenarios.
316	29-Oct-2016	13:07	Philip Swannell	ScenarioDescription now takes account of AllocationByYear.
315	29-Oct-2016	12:35	Philip Swannell	Now remove sdf and srf files from the MRU lists if an attempt to open them fails.
314	29-Oct-2016	11:46	Philip Swannell	Bug fix to RunManyScenarios - we were not passing in the name of the model. Also improved how errors are reported.
313	29-Oct-2016	11:16	Philip Swannell	Changes to error handling in method RunScenario. We now "give up" when we encounter a bank for which the trade headroom calculation fails - setting trade headroom for that bank to zero would mask problems and could lead to scenario results giving the wrong impression
312	29-Oct-2016	10:55	Philip Swannell	Bug fix: When PortfolioAgeing > 0 the notional schedule for amortising swaps was wrong - we were dropping notionals from the end of the schedule instead of dropping them from the start.
311	28-Oct-2016	18:29	Philip Swannell	Improvements to menus on ScenarioDefinition and ScenarioResults sheets - the MRU file lists are now integrated into the menu structure.
310	28-Oct-2016	11:35	Philip Swannell	Improved text written to application status bar during a scenario run. RunScenario now saves definition and result files (RunManyScenarios has always done this). Hopefully fixed problem with chart on ScenarioResults sheet ending up with way too many series. ScenarioDescription now mentions trade and line morphing.
309	28-Oct-2016	09:43	Philip Swannell	Work on sheet TestRSRS to debug problems with the chart on the ScenarioResults sheet.
308	27-Oct-2016	22:41	Philip Swannell	Bug fix to RunScenario. Results were completely and obviously wrong - sometimes the easiest to diagnose?
307	27-Oct-2016	18:29	Philip Swannell	Added method DescribeScenario to come up with a short description of a scenario for use as: a) the title of the chart; b) suggested file name for the scenario. Also deleted long-since redundant sheet ResultFilesList.
306	27-Oct-2016	15:22	Philip Swannell	Bug fix to AvEDSTradedFromHistory - was failing with 'Subscript out of range' when LowFxSpeed was so big that all hedging for the year would be done in just one month (unrealistic).
305	27-Oct-2016	10:31	Philip Swannell	Bug fix to RunScenario - was failing with "Index out of range" error.
304	26-Oct-2016	22:27	Philip Swannell	Added parameters UseSpeedGrid, SpeedGridWidth, HighFxSpeed, LowFxSpeed, VaryGridWidth, SpeedGridBaseVol, AnnualReplenishment to ScenarioDefinition and ScenarioResults sheets. Added method AvEDSTradedFromHistory to calculate the monthly Replenishment amounts and AvEDSTraded. All hooked through to the change event of the ScenarioDefinition sheet for easy setting up of Scenarios. Also added "drill-down" via the menu on the ScenarioDefinition sheet to allow examination of the details of the speed grid operation.
303	26-Oct-2016	12:31	Philip Swannell	Changes to HistoricData sheet and made visible - useful for choosing periods on which to base scenarios.
302	26-Oct-2016	11:53	Philip Swannell	Saving and retrieving scenario definition files and scenario results files now works. Also 'Paste Charts to new workbook?' works from ScenarioResults sheet.
301	25-Oct-2016	23:15	Philip Swannell	Method RefreshScenarioResultsSheet works. 
300	24-Oct-2016	18:11	Philip Swannell	Scenario Analysis main loop now works - next step = method to refresh the ScenarioResults sheet - call at the end of RunScenario and also in method to open previously calculated results.
299	23-Oct-2016	18:11	Philip Swannell	Work on ScenarioAnalysis. Almost working though bugs remain in handling of PortfolioAgeing and exact dates and rates for trades executed.
298	23-Oct-2016	16:19	Philip Swannell	Re-wrote method UpdateLinesHistory.
297	23-Oct-2016	12:22	Philip Swannell	Bug fixes to error handling in method LookupCounterpartyInfo. Upshot of this error was that PFE percentile of 95% was being used irrespective of the number in the lines workbook.
296	22-Oct-2016	08:05	Philip Swannell	Release to back up work in progress
295	21-Oct-2016	14:49	Philip Swannell	Added menu item 'Solve for Trade Headroom (custom allocation)?'
294	20-Oct-2016	10:24	Philip Swannell	Started work to reform the Scenarios sheet.
293	19-Oct-2016	18:55	Philip Swannell	Before reform of Scenarios.
292	19-Oct-2016	16:31	Philip Swannell	Work on Fx Vol solving. It works but its slow. Probably not worth the effort involved in porting to R?
291	19-Oct-2016	15:36	Philip Swannell	Work on comments on the PFE sheet.
290	19-Oct-2016	14:16	Philip Swannell	Bug fix: Fx solving for Notional-based banks was taking fx spot rates from the wrong source if ModelType was HW.
289	19-Oct-2016	13:45	Philip Swannell	Bug fix: Notional-Based calculations were taking spot fx rates from the wrong source if model was HW.
288	19-Oct-2016	13:32	Philip Swannell	Call AnnotateBankNames in double-click handler on PFE sheet so that pop-up bank names show more than just the cryptic code.
287	19-Oct-2016	11:37	Philip Swannell	ReleaseCleanup now protects the workbook.
286	19-Oct-2016	10:43	Philip Swannell	Removed four parameters from the Config sheet.
285	19-Oct-2016	09:45	Philip Swannell	Work on TradeValues sheet. Can now see values from either or both of the two models (HW or LnFx) and compare with Airbus MTM and compare HW vs LnFx. Will be useful in user acceptance phase. Removed sheet TradeValuesLnFx and some VBA code that only it used.
284	18-Oct-2016	18:58	Philip Swannell	Trade headroom solving now much faster for Notional-based banks via hand-crafted method NBSolverFromFilters that's called from RunPFESheetCore.
283	18-Oct-2016	16:07	Philip Swannell	Bug fix: FxOptions were not being scaled when being sent for valuation under HW.
282	18-Oct-2016	09:26	Philip Swannell	Changed the order of some of the columns on the Table sheet.
281	18-Oct-2016	07:55	Philip Swannell	Method FormatPFESheet now sets Validation for some of the cell on the PFE sheet.
280	18-Oct-2016	07:53	Philip Swannell	Bug fix: When running trade headroom calculations, PV was wrong (was equal to the PV for the previously-processed bank) in the case of banks who are already in breach of limits. Bug was in the R code rather than the VBA code.
279	18-Oct-2016	06:14	Philip Swannell	Bug fix to NotionalBasedByFilters. Was not working with ExtraTrades when Model = HW.
278	17-Oct-2016	16:47	Philip Swannell	Bug Fix: For trades with Notional-based banks, PortfolioAgeing was being applied twice - to have double the intended effect!!! Also introduced cacheing in method GetTradesInLnFxFormat, this will speed up solving for Notional-Based banks and for all banks in the LnFx model.
277	17-Oct-2016	12:59	Philip Swannell	Chart on PFE sheet now has button at its top left to resize it.
276	17-Oct-2016	12:05	Philip Swannell	Added filtering to sheet Table.
275	17-Oct-2016	09:51	Philip Swannell	Bug fix to NotionalBasedFromTrades. Was not working with HW model when the bank had zero trades.
274	17-Oct-2016	09:12	Philip Swannell	Bug fix to RunPFESheetCore - fixes problem with "#Non-number found!" being shown as headroom in USD on the Table sheet.
273	16-Oct-2016	13:29	Philip Swannell	Now see EUR PV on the Table sheet.
272	16-Oct-2016	13:04	Philip Swannell	Changes to code relating to R packages. Now detect if packages are missing and tell the user that they need to be downloaded.
271	16-Oct-2016	13:02	Philip Swannell	Portfolio PV calculation is now done in method RunPFESheet. This is a speedup since (except for Notional-based banks) we can take PV from the t = 0 point of the PFE graph.
270	16-Oct-2016	07:39	Philip Swannell	Added more columns to the table to show the headroom (PFE vs Line gap) denominated in USD. The BubbleChart sheet now reads this directly rather than doing its own Fx conversion. Also improved the comments in the cells on the top row of the Table sheet.
269	14-Oct-2016	18:03	Philip Swannell	Incorporated Hermione's work to show basis point differences on the sheet TradesViewer.
268	14-Oct-2016	16:46	Philip Swannell	Added comments to the header row of the Table, taking the comments from the document "All Weather Phase II Appendix 4 Credit Headroom Result File specification"
267	14-Oct-2016	11:17	Philip Swannell	Fixed bug in FxVol headroom solving. FxVol headroom solving is very naive and slow - e.g. 110 seconds for CitiBank with HW, 255, 60.
266	14-Oct-2016	10:15	Philip Swannell	Bug fixes to sheet Table, fixed bug with Notional-Based calculations when Model is HW and bank has zero trades.
265	13-Oct-2016	17:38	Philip Swannell	Reformed the way we count trades. This now happens at the very low-level function ApplyCurrenciesToInclude so we get a count (shown on the PFE sheet) of both the number of trades valued and the number of trades excluded because they do not match the CurrenciesToInclude setting on the Config sheet.
264	13-Oct-2016	15:56	Philip Swannell	Changes to the Menu buttons, they are back to being button objects (rather than shapes). Therefore keyboad contrl via Alt X works if the active sell intersects the button.
263	13-Oct-2016	15:19	Philip Swannell	Imported Hermione's new version of SaveDataframe that makes use of the colClasses argument to the R method read.csv
262	13-Oct-2016	14:24	Philip Swannell	Notional-Based calculations can now use market data from R - code is still VBA though.
261	13-Oct-2016	09:42	Philip Swannell	Removed sheet "VeryHidden" since ported functionality for fast duplicate removal to SolumAddin.
260	12-Oct-2016	17:41	Philip Swannell	More work on Notional-based calculations. 
259	12-Oct-2016	14:40	Philip Swannell	Notional-based calculations now pay attention to whether we are using LnFx or HW model. Still no notional-based calculations for rates trades however.
258	12-Oct-2016	13:48	Philip Swannell	TradesViewer sheet now shows values calculated using historical Fx vol when the bank in question uses historic vols. This raises the question of wheter it is correct to use historic fx vol to mark fx options within a PFE calculation in which we are using historic fx vol.
257	12-Oct-2016	13:09	Philip Swannell	Changes to make it less likely that users will see errors relating to packages by making a call to InstallPackages the first time the user clicks the menu button.
256	11-Oct-2016	19:00	Philip Swannell	Updated method MyFxVolFromR that's used for the LnFx model when using data from R. Previously it was ignoring the argument UseHistorical. Now it pays attention to it...
255	11-Oct-2016	18:33	Philip Swannell	Hooking in to the correct model
254	10-Oct-2016	17:35	Philip Swannell	Now create two markets: CayleyModel and CayleyModelHistoric.
253	09-Oct-2016	12:12	Philip Swannell	Tweaks to sheet TradesList.
252	08-Oct-2016	20:04	Philip Swannell	Deleted sheet TestSheet
251	08-Oct-2016	19:56	Philip Swannell	Sheet TradesList now has filters like Portfolio sheet of SCRiPT.
